folder,course_college,class,quality,difficulty,would_take_again,grade,date,comment,tags
06,CS122 - Carnegie Mellon University,CS122,1.0,4.0,0,,2017-12-16,"He thinks his class is useful, but it is very pedantic and not really that practical or relevant. The 'proofs' are not proofs in any sense of the word, and you are docked points for not following their exact solution, even if your proof makes sense.","Tough Grader, TEST HEAVY, Tests are tough"
06,CS122 - Carnegie Mellon University,CS122,1.0,4.0,0,A,2017-12-16,Does not understand course material and frequently makes mistakes in answering questions.,"Tough Grader, TEST HEAVY, Tests are tough"
06,CS122 - Carnegie Mellon University,CS122,1.0,5.0,0,,2017-12-16,"This man does not care about his students and is unqualified to teach this course. Additionally, he does not care about grades and will not curve the class even if all the test averages are below 70.","Tough Grader, LOTS OF HOMEWORK, BEWARE OF POP QUIZZES"
06,CS122 - Carnegie Mellon University,CS122,1.0,4.0,0,,2019-03-12,Resources isn't as helpful as previous programming classes. Classes could be made much more interesting. Explanations are not clear sometimes.,"Lots of homework, Beware of pop quizzes, Tough grader"
06,CS122 - Carnegie Mellon University,CS122,1.0,5.0,0,,2019-03-15,"One of the worst professors I've ever had. Does not care about students and gives poor lectures, meaning you have to read the lecture notes to understand the material. Ever since he took over 122, the course became a disaster. Really wish SCS would find a new professor since he clearly has no idea what he's doing.","Lots of homework, Beware of pop quizzes, Tough grader"
06,CS122 - Carnegie Mellon University,CS122,1.0,4.0,0,B,2019-12-10,"Tests do not accurately reflect understanding of the material, but rather just challenges how fast you can read and solve random problems. Not particularly nice to students. Every year he self praises his class and attributes the number of CS graduates employed at google to the fact that his class isn't curved. My least favorite professor",Lots of homework
06,CS122 - Carnegie Mellon University,CS122,3.0,4.0,0,B+,2021-01-01,"He cares a lot, but he's just kinda boring. He's alright.","Accessible outside class, Test heavy, Clear grading criteria"
06,CS122 - Carnegie Mellon University,CS122,1.0,5.0,0,,2021-04-29,"Literally the worst and most disgustingly rude Professor at this entire university. Refused to help me during office hours. Course material is also unnecessary and just so entirely dumb. Avoid him at all costs, even if it means taking it during the summer and paying extra. No idea why he hasnt been fired yet.",Tough grader
06,CS122 - Carnegie Mellon University,CS122,5.0,4.0,1,A,2022-02-26,"Very difficult class, but very rewarding. Iliano can be intimidating at first, but very nice.","Lots of homework, Test heavy"
06,CS122 - Carnegie Mellon University,CS122,1.0,5.0,-1,Not sure yet,2022-03-31,He is the worst professor I have ever met.,
06,CS122 - Carnegie Mellon University,CS122,1.0,5.0,-1,B,2022-04-22,Run.,Tough grader
06,CS122 - Carnegie Mellon University,CS122,1.0,5.0,-1,B,2022-05-04,Hard and infamous for no curve,
06,CS122 - Carnegie Mellon University,CS122,1.0,5.0,-1,A,2023-05-12,"I went to one of his office hours in the beginning of the year to ask about material we had just learned and never went again. He was condescending and just referred me to a recitation that had not yet occurred. If you do take the class, I would probably wait for recitations on Friday to clear up any misunderstandings.",
06,CS122 - Carnegie Mellon University,CS122,5.0,1.0,1,A+,2023-10-05,Easy class and easy A. No work. It's not even a class!,"Inspirational, Caring, Accessible outside class"
06,CS122 - Carnegie Mellon University,CS122,1.0,5.0,-1,A-,2023-10-06,"Horrible professor, doesn't care about his students, doesn't have any leniency in grading, and makes his midterms impossibly difficult.","Tough grader, Lots of homework, Lecture heavy"
06,CS122 - Carnegie Mellon University,CS122,5.0,1.0,1,A+,2023-10-28,"His lectures are fun most of the times, although each class being 1.5h is kinda long.",Participation matters
06,CS122 - Carnegie Mellon University,CS122,1.0,5.0,-1,B,2023-12-19,Finals was 60+ pages,"Tough grader, Lots of homework, Test heavy"
06,CS122 - Carnegie Mellon University,CS122,1.0,5.0,-1,Incomplete,2024-02-16,He makes me stay up until 2 AM just because of HOMEWORK when I am a athlete and need to wake up early in the morning. Don't even get me started on the exams.,"Tough grader, So many papers, Test heavy"
06,CS122 - Carnegie Mellon University,CS122,1.0,5.0,-1,Drop/Withdrawal,2024-02-16,He is cruel in office hours and does not really help much.,"Tough grader, Lots of homework, Test heavy"
06,CS122 - Carnegie Mellon University,CS122,1.0,5.0,-1,Rather not say,2024-02-16,"Lectures were hard to get through, exams even harder, and homework is really tedious too.","Tough grader, Lots of homework, Test heavy"
06,CS122 - Carnegie Mellon University,CS122,1.0,5.0,-1,Rather not say,2024-02-16,He is cruel to his students. Extremely long exams and homeworks. He expects us to just learn basically everything on our own because he does not do it in lecture.,"Tough grader, Lots of homework, Test heavy"
06,CS122 - Carnegie Mellon University,CS122,1.0,5.0,-1,Rather not say,2024-02-17,All of these reviews are right. He is not a great professor and is very harsh to students.,"Lots of homework, So many papers, Test heavy"
06,CS122 - Carnegie Mellon University,CS122,1.0,5.0,-1,Rather not say,2024-02-20,Just bad,"Tough grader, Test heavy"
06,CS122 - Carnegie Mellon University,CS122,1.0,5.0,-1,Drop/Withdrawal,2024-03-01,He is just so annoying. He thinks he's cool but he's not,"Tough grader, So many papers, Test heavy"
06,CS122 - Carnegie Mellon University,CS122,1.0,5.0,-1,Incomplete,2024-03-01,Very inconvenient deadlines,"Tough grader, So many papers, Test heavy"
06,CS122 - Carnegie Mellon University,CS122,1.0,4.0,-1,A,2025-05-07,Doesn't respect his students. I never went to his lectures so I don't know so much about his teaching.,"Tough grader, Test heavy"
06,CS122 - Carnegie Mellon University,CS122,1.0,5.0,-1,C,2025-05-21,anyone who left a good review is lying,Tough grader
07,CS201 - Duke University,CS201,4.0,1.0,1,A,2017-01-11,Good lecturer but really bad on turning assignments back to students in a timely manner,"Inspirational, Hilarious, GROUP PROJECTS"
07,CS201 - Duke University,CS201,5.0,2.0,1,A+,2018-01-10,"Astrachan is really the best lecturer I have encountered so far. Not only is he super hilarious (at least during lectures), but he is able to explain difficult concepts in an amazingly clear and interesting manner. The quality and depth of his lectures have also improved from previous semesters. You should get an A if you work reasonably hard.","Inspirational, Hilarious, Amazing lectures"
07,CS201 - Duke University,CS201,2.0,3.0,0,A,2018-02-27,"This guy is an unclear lecturer. He is also pretty disorganized. CS201 was one of the worst classes that I've taken at Duke so far. The due dates were always up in the air, you don't really know how you're doing in the class until the end of the semester, and he doesn't really emphasize important points in lectures.",
07,CS201 - Duke University,CS201,4.0,2.0,1,A,2018-12-24,Be ready for a gigantic class. The lecture was pretty disorganized but very funny (ola really tries to get the attention of the class). Tests are super easy with an A- median. CS201 is a good intro class to Compsci. It is not super necessary to take CS101 ahead of this even if you haven't had AP CS,"Respected, Hilarious, Amazing lectures"
07,CS201 - Duke University,CS201,5.0,2.0,1,A,2019-10-23,He's super chill,"Respected, Inspirational, Hilarious"
07,CS201 - Duke University,CS201,5.0,2.0,1,Not sure yet,2019-11-04,"This class made me enjoy CS even more than I already do, and his lectures are quite entertaining as well. Highly recommend for CS201!","Gives good feedback, Respected, Clear grading criteria"
07,CS201 - Duke University,CS201,5.0,2.0,1,A,2019-12-15,Amazing professor. Best professor I had at Duke so far.,"Hilarious, Amazing lectures, EXTRA CREDIT"
07,CS201 - Duke University,CS201,5.0,2.0,1,,2020-09-09,"Ola is one of the few professors I've encountered who is always thinking about how he can help his students do better in his class. The way he structures CS201 takes a lot of pressure off of his students with flexible deadlines. You can tell he just wants you to learn, not memorize his lectures and restate it on an exam.","Hilarious, Amazing lectures, EXTRA CREDIT"
07,CS201 - Duke University,CS201,5.0,2.0,1,,2020-11-23,"Really great lecturer, his CS 201 class is fantastic. Knowing Java in advance is definitely an advantage, otherwise you have to learn it quickly at the beginning of the course. Grading is always very clear, and if you work hard to understand the concepts you'll do well.","Respected, Clear grading criteria, Hilarious"
07,CS201 - Duke University,CS201,5.0,2.0,1,A,2020-11-24,"CS201 was a great class! Definitely handled the online learning transition really well. Despite the many assignments in the class, I never felt overwhelmed, and the many assignments give you many chances to boost your grade. Very funny and energetic in lectures as well. Come knowing Java, though.","Respected, Lots of homework, Hilarious"
07,CS201 - Duke University,CS201,5.0,2.0,1,A,2020-11-25,Ola is one of the best professors at Duke. He made the transition to online learning very smooth and was very accommodating to students. You learn so much in this class and never feel stressed out.,"Respected, Clear grading criteria, Caring"
