course_code,course_title,category,term,instructor,rmp_name,department,quality,difficulty,num_ratings,would_take_again_pct,match_type,profile_url
CSE180,Introduction to Data Science,Introductory/Pre-Major,21sp,Maas,Ryan Maas,Engineering,4.8,2.7,34,100.0,unique,https://www.ratemyprofessors.com/professor/2631702
CSE180,Introduction to Data Science,Introductory/Pre-Major,22sp,Maas,Ryan Maas,Engineering,4.8,2.7,34,100.0,unique,https://www.ratemyprofessors.com/professor/2631702
CSE180,Introduction to Data Science,Introductory/Pre-Major,23sp,Maas,Ryan Maas,Engineering,4.8,2.7,34,100.0,unique,https://www.ratemyprofessors.com/professor/2631702
CSE180,Introduction to Data Science,Introductory/Pre-Major,24sp,Maas,Ryan Maas,Engineering,4.8,2.7,34,100.0,unique,https://www.ratemyprofessors.com/professor/2631702
CSE180,Introduction to Data Science,Introductory/Pre-Major,25sp,Maas,Ryan Maas,Engineering,4.8,2.7,34,100.0,unique,https://www.ratemyprofessors.com/professor/2631702
CSE180,Introduction to Data Science,Introductory/Pre-Major,26sp,Maas,Ryan Maas,Engineering,4.8,2.7,34,100.0,unique,https://www.ratemyprofessors.com/professor/2631702
CSE190B,Freshman Direct-Admit Seminar,Undergraduate Major,22au,Grossman,Daniel Grossman,Computer Engineering,4.5,2.8,31,90.0,unique,https://www.ratemyprofessors.com/professor/1519085
CSE190B,Freshman Direct-Admit Seminar,Undergraduate Major,23au,Grossman,Daniel Grossman,Computer Engineering,4.5,2.8,31,90.0,unique,https://www.ratemyprofessors.com/professor/1519085
CSE190B,Freshman Direct-Admit Seminar,Undergraduate Major,24au,Grossman,Daniel Grossman,Computer Engineering,4.5,2.8,31,90.0,unique,https://www.ratemyprofessors.com/professor/1519085
CSE190B,Freshman Direct-Admit Seminar,Undergraduate Major,25au,Grossman,Daniel Grossman,Computer Engineering,4.5,2.8,31,90.0,unique,https://www.ratemyprofessors.com/professor/1519085
CSE195,Allen Scholars Bridge Program,Undergraduate Major,25au,Bricker,Lauren Bricker,Computer Science,1.9,3.9,34,20.5882,unique,https://www.ratemyprofessors.com/professor/2367994
CSE195,Allen Scholars Bridge Program,Undergraduate Major,25au,Ikeda,Janine Ikeda,English,5.0,2.5,2,100.0,unique,https://www.ratemyprofessors.com/professor/2682501
CSE196,Allen Scholars Seminar,Undergraduate Major,25au,Ikeda,Janine Ikeda,English,5.0,2.5,2,100.0,unique,https://www.ratemyprofessors.com/professor/2682501
CSE196,Allen Scholars Seminar,Undergraduate Major,26sp,Ikeda,Janine Ikeda,English,5.0,2.5,2,100.0,unique,https://www.ratemyprofessors.com/professor/2682501
CSE197W,Problem Solving for Computer Science and Engineering (ASSP 121),Undergraduate Major,25au,Wang,Matt Wang,Computer Science,4.1,2.7,37,73.6842,ambiguous,https://www.ratemyprofessors.com/professor/3018170
CSE197X,Problem Solving for Computer Science and Engineering (ASSP 122),Undergraduate Major,25au,Salguero,Adrian Salguero,Computer Science,5.0,2.8,4,100.0,unique,https://www.ratemyprofessors.com/professor/3076738
CSE197X,Problem Solving for Computer Science and Engineering (ASSP 122),Undergraduate Major,26sp,Hickmon,,,,,,,not_found,
CSE197X,Problem Solving for Computer Science and Engineering (ASSP 122),Undergraduate Major,26sp,Wang,Matt Wang,Computer Science,4.1,2.7,37,73.6842,ambiguous,https://www.ratemyprofessors.com/professor/3018170
CSE197X,Problem Solving for Computer Science and Engineering (ASSP 122),Undergraduate Major,26wi,Wang,Matt Wang,Computer Science,4.1,2.7,37,73.6842,ambiguous,https://www.ratemyprofessors.com/professor/3018170
CSE197Y,Problem Solving for Computer Science and Engineering (ASSP 123),Undergraduate Major,25au,Hickmon,,,,,,,not_found,
CSE197Y,Problem Solving for Computer Science and Engineering (ASSP 123),Undergraduate Major,26sp,Hickmon,,,,,,,not_found,
CSE197Y,Problem Solving for Computer Science and Engineering (ASSP 123),Undergraduate Major,26wi,Hickmon,,,,,,,not_found,
CSE197Z,Problem Solving for Computer Science and Engineering (STARS),Undergraduate Major,25au,Wang,Matt Wang,Computer Science,4.1,2.7,37,73.6842,ambiguous,https://www.ratemyprofessors.com/professor/3018170
CSE197Z,Problem Solving for Computer Science and Engineering (STARS),Undergraduate Major,26sp,Wang,Matt Wang,Computer Science,4.1,2.7,37,73.6842,ambiguous,https://www.ratemyprofessors.com/professor/3018170
CSE197Z,Problem Solving for Computer Science and Engineering (STARS),Undergraduate Major,26wi,Wang,Matt Wang,Computer Science,4.1,2.7,37,73.6842,ambiguous,https://www.ratemyprofessors.com/professor/3018170
CSE311,Foundations of Computing I,Undergraduate Major,23au,Weber,Robbie Weber,Computer Science,4.7,3.5,54,96.2963,cs-dept,https://www.ratemyprofessors.com/professor/2631453
CSE311,Foundations of Computing I,Undergraduate Major,23su,Agarwal,Shikha Agarwal,Economics,2.5,3.0,2,0.0,unique,https://www.ratemyprofessors.com/professor/2235976
CSE311,Foundations of Computing I,Undergraduate Major,24au,Weber,Robbie Weber,Computer Science,4.7,3.5,54,96.2963,cs-dept,https://www.ratemyprofessors.com/professor/2631453
CSE311,Foundations of Computing I,Undergraduate Major,24sp,Zatloukal,Kevin Zatloukal,Computer Science,3.9,4.0,77,78.2051,unique,https://www.ratemyprofessors.com/professor/2267010
CSE311,Foundations of Computing I,Undergraduate Major,24su,Berg,,,,,,,no_cs_match,
CSE311,Foundations of Computing I,Undergraduate Major,24wi,Weber,Robbie Weber,Computer Science,4.7,3.5,54,96.2963,cs-dept,https://www.ratemyprofessors.com/professor/2631453
CSE311,Foundations of Computing I,Undergraduate Major,25au,Natsuhara,Miya Natsuhara,Computer Science,4.5,2.6,67,91.1765,unique,https://www.ratemyprofessors.com/professor/2578636
CSE311,Foundations of Computing I,Undergraduate Major,25au,Weber,Robbie Weber,Computer Science,4.7,3.5,54,96.2963,cs-dept,https://www.ratemyprofessors.com/professor/2631453
CSE311,Foundations of Computing I,Undergraduate Major,25sp,Zatloukal,Kevin Zatloukal,Computer Science,3.9,4.0,77,78.2051,unique,https://www.ratemyprofessors.com/professor/2267010
CSE311,Foundations of Computing I,Undergraduate Major,25su,Gustafson,,,,,,,no_cs_match,
CSE311,Foundations of Computing I,Undergraduate Major,25wi,Zatloukal,Kevin Zatloukal,Computer Science,3.9,4.0,77,78.2051,unique,https://www.ratemyprofessors.com/professor/2267010
CSE311,Foundations of Computing I,Undergraduate Major,26sp,Zatloukal,Kevin Zatloukal,Computer Science,3.9,4.0,77,78.2051,unique,https://www.ratemyprofessors.com/professor/2267010
CSE311,Foundations of Computing I,Undergraduate Major,26su,Elkin,,,,,,,not_found,
CSE311,Foundations of Computing I,Undergraduate Major,26wi,Zatloukal,Kevin Zatloukal,Computer Science,3.9,4.0,77,78.2051,unique,https://www.ratemyprofessors.com/professor/2267010
CSE312,Foundations of Computing II,Undergraduate Major,24au,Rao,Anup Rao,Computer Science,4.3,4.0,7,85.7143,ambiguous,https://www.ratemyprofessors.com/professor/2397281
CSE312,Foundations of Computing II,Undergraduate Major,24au,Tessaro,Stefano Tessaro,Computer Science,3.7,4.7,7,57.1429,unique,https://www.ratemyprofessors.com/professor/2552865
CSE312,Foundations of Computing II,Undergraduate Major,24su,Winston,,,,,,,not_found,
CSE312,Foundations of Computing II,Undergraduate Major,25au,Weber,Robbie Weber,Computer Science,4.7,3.5,54,96.2963,cs-dept,https://www.ratemyprofessors.com/professor/2631453
CSE312,Foundations of Computing II,Undergraduate Major,25sp,Lin,Kevin Lin,Computer Science,1.8,3.5,215,18.9815,cs-dept,https://www.ratemyprofessors.com/professor/2574020
CSE312,Foundations of Computing II,Undergraduate Major,25su,Kuznetsova,,,,,,,not_found,
CSE312,Foundations of Computing II,Undergraduate Major,25wi,Weber,Robbie Weber,Computer Science,4.7,3.5,54,96.2963,cs-dept,https://www.ratemyprofessors.com/professor/2631453
CSE312,Foundations of Computing II,Undergraduate Major,26sp,Karlin,Anna Karlin,Computer Science,3.0,3.9,32,48.3871,unique,https://www.ratemyprofessors.com/professor/957048
CSE312,Foundations of Computing II,Undergraduate Major,26su,Zhou,Iris Zhou,Computer Science,0.0,0.0,0,-1.0,cs-dept,https://www.ratemyprofessors.com/professor/3014383
CSE312,Foundations of Computing II,Undergraduate Major,26wi,Weber,Robbie Weber,Computer Science,4.7,3.5,54,96.2963,cs-dept,https://www.ratemyprofessors.com/professor/2631453
CSE331,Software Design and Implementation,Undergraduate Major,24au,Zatloukal,Kevin Zatloukal,Computer Science,3.9,4.0,77,78.2051,unique,https://www.ratemyprofessors.com/professor/2267010
CSE331,Software Design and Implementation,Undergraduate Major,24sp,Wilcox,James Wilcox,Computer Science,3.9,2.8,65,74.6269,unique,https://www.ratemyprofessors.com/professor/2238670
CSE331,Software Design and Implementation,Undergraduate Major,24su,Murphy,Katherine  Murphy,Computer Science,0.0,0.0,0,-1.0,cs-dept,https://www.ratemyprofessors.com/professor/2988422
CSE331,Software Design and Implementation,Undergraduate Major,24wi,Tatlock,Zach Tatlock,Computer Science,3.1,3.8,29,56.0,unique,https://www.ratemyprofessors.com/professor/2018829
CSE331,Software Design and Implementation,Undergraduate Major,25au,Zatloukal,Kevin Zatloukal,Computer Science,3.9,4.0,77,78.2051,unique,https://www.ratemyprofessors.com/professor/2267010
CSE331,Software Design and Implementation,Undergraduate Major,25sp,Wang,Matt Wang,Computer Science,4.1,2.7,37,73.6842,ambiguous,https://www.ratemyprofessors.com/professor/3018170
CSE331,Software Design and Implementation,Undergraduate Major,25su,Field,Jaela Field,Computer Science,5.0,3.0,1,100.0,unique,https://www.ratemyprofessors.com/professor/3018092
CSE331,Software Design and Implementation,Undergraduate Major,25wi,Wilcox,James Wilcox,Computer Science,3.9,2.8,65,74.6269,unique,https://www.ratemyprofessors.com/professor/2238670
CSE331,Software Design and Implementation,Undergraduate Major,26sp,Wilcox,James Wilcox,Computer Science,3.9,2.8,65,74.6269,unique,https://www.ratemyprofessors.com/professor/2238670
CSE331,Software Design and Implementation,Undergraduate Major,26su,Wilcox,James Wilcox,Computer Science,3.9,2.8,65,74.6269,unique,https://www.ratemyprofessors.com/professor/2238670
CSE331,Software Design and Implementation,Undergraduate Major,26wi,Wilcox,James Wilcox,Computer Science,3.9,2.8,65,74.6269,unique,https://www.ratemyprofessors.com/professor/2238670
CSE332,Data Structures and Parallelism,Undergraduate Major,24au,Brunelle,Nathan Brunelle,Computer Science,4.3,2.9,31,90.625,unique,https://www.ratemyprofessors.com/professor/2958916
CSE332,Data Structures and Parallelism,Undergraduate Major,24sp,Winstanley,,,,,,,not_found,
CSE332,Data Structures and Parallelism,Undergraduate Major,24su,Brunelle,Nathan Brunelle,Computer Science,4.3,2.9,31,90.625,unique,https://www.ratemyprofessors.com/professor/2958916
CSE332,Data Structures and Parallelism,Undergraduate Major,24wi,Brunelle,Nathan Brunelle,Computer Science,4.3,2.9,31,90.625,unique,https://www.ratemyprofessors.com/professor/2958916
CSE332,Data Structures and Parallelism,Undergraduate Major,25au,Anderson,Ruth Anderson,Computer Science,3.9,3.3,57,74.4186,ambiguous,https://www.ratemyprofessors.com/professor/1356337
CSE332,Data Structures and Parallelism,Undergraduate Major,25sp,Weber,Robbie Weber,Computer Science,4.7,3.5,54,96.2963,cs-dept,https://www.ratemyprofessors.com/professor/2631453
CSE332,Data Structures and Parallelism,Undergraduate Major,25su,Khan,,,,,,,no_cs_match,
CSE332,Data Structures and Parallelism,Undergraduate Major,25wi,Anderson,Ruth Anderson,Computer Science,3.9,3.3,57,74.4186,ambiguous,https://www.ratemyprofessors.com/professor/1356337
CSE332,Data Structures and Parallelism,Undergraduate Major,26sp,Brunelle,Nathan Brunelle,Computer Science,4.3,2.9,31,90.625,unique,https://www.ratemyprofessors.com/professor/2958916
CSE332,Data Structures and Parallelism,Undergraduate Major,26su,Whitmeyer,,,,,,,not_found,
CSE332,Data Structures and Parallelism,Undergraduate Major,26wi,Brunelle,Nathan Brunelle,Computer Science,4.3,2.9,31,90.625,unique,https://www.ratemyprofessors.com/professor/2958916
CSE333,Systems Programming,Undergraduate Major,23au,Thachuk,Christopher Thachuk,Computer Science,4.2,3.5,6,100.0,unique,https://www.ratemyprofessors.com/professor/2749955
CSE333,Systems Programming,Undergraduate Major,23su,Yang,,,,,,,no_cs_match,
CSE333,Systems Programming,Undergraduate Major,24au,Tang,Hannah Tang,Computer Science,2.2,3.5,66,27.2727,cs-dept,https://www.ratemyprofessors.com/professor/2549408
CSE333,Systems Programming,Undergraduate Major,24sp,Tang,Hannah Tang,Computer Science,2.2,3.5,66,27.2727,cs-dept,https://www.ratemyprofessors.com/professor/2549408
CSE333,Systems Programming,Undergraduate Major,24su,Sanchez-Stern,,,,,,,not_found,
CSE333,Systems Programming,Undergraduate Major,24wi,Perkins,Hal Perkins,Computer Science,3.8,3.2,75,76.087,cs-dept,https://www.ratemyprofessors.com/professor/319091
CSE333,Systems Programming,Undergraduate Major,25au,Alterman,Naomi Alterman,Computer Science,3.7,3.4,16,76.4706,unique,https://www.ratemyprofessors.com/professor/3135080
CSE333,Systems Programming,Undergraduate Major,25au,Thachuk,Christopher Thachuk,Computer Science,4.2,3.5,6,100.0,unique,https://www.ratemyprofessors.com/professor/2749955
CSE333,Systems Programming,Undergraduate Major,25sp,Perkins,Hal Perkins,Computer Science,3.8,3.2,75,76.087,cs-dept,https://www.ratemyprofessors.com/professor/319091
CSE333,Systems Programming,Undergraduate Major,25su,Sanchez-Stern,,,,,,,not_found,
CSE333,Systems Programming,Undergraduate Major,25wi,Perkins,Hal Perkins,Computer Science,3.8,3.2,75,76.087,cs-dept,https://www.ratemyprofessors.com/professor/319091
CSE333,Systems Programming,Undergraduate Major,26sp,Alterman,Naomi Alterman,Computer Science,3.7,3.4,16,76.4706,unique,https://www.ratemyprofessors.com/professor/3135080
CSE333,Systems Programming,Undergraduate Major,26su,Pardeshi,Soham Pardeshi,Computer Science,4.7,3.7,3,100.0,unique,https://www.ratemyprofessors.com/professor/2351017
CSE333,Systems Programming,Undergraduate Major,26wi,Hsia,Justin Hsia,Computer Science,3.9,3.9,44,77.2727,unique,https://www.ratemyprofessors.com/professor/2196563
CSE333,Systems Programming,Undergraduate Major,26wi,Hu,Jingwei Hu,Mathematics,3.2,3.8,5,60.0,unique,https://www.ratemyprofessors.com/professor/2893138
CSE340,Interaction Programming,Undergraduate Major,21sp,Bricker,Lauren Bricker,Computer Science,1.9,3.9,34,20.5882,unique,https://www.ratemyprofessors.com/professor/2367994
CSE340,Interaction Programming,Undergraduate Major,22sp,Bricker,Lauren Bricker,Computer Science,1.9,3.9,34,20.5882,unique,https://www.ratemyprofessors.com/professor/2367994
CSE340,Interaction Programming,Undergraduate Major,22wi,Bricker,Lauren Bricker,Computer Science,1.9,3.9,34,20.5882,unique,https://www.ratemyprofessors.com/professor/2367994
CSE340,Interaction Programming,Undergraduate Major,23au,Abilio Oliveira,Nigini Oliveira,Information Science,2.6,2.6,7,42.8571,unique,https://www.ratemyprofessors.com/professor/2435546
CSE340,Interaction Programming,Undergraduate Major,23sp,Bricker,Lauren Bricker,Computer Science,1.9,3.9,34,20.5882,unique,https://www.ratemyprofessors.com/professor/2367994
CSE340,Interaction Programming,Undergraduate Major,23wi,Bricker,Lauren Bricker,Computer Science,1.9,3.9,34,20.5882,unique,https://www.ratemyprofessors.com/professor/2367994
CSE340,Interaction Programming,Undergraduate Major,24au,Shapiro,Linda Shapiro,Computer Science,1.8,3.3,16,18.1818,ambiguous,https://www.ratemyprofessors.com/professor/1367910
CSE340,Interaction Programming,Undergraduate Major,24sp,Shapiro,Linda Shapiro,Computer Science,1.8,3.3,16,18.1818,ambiguous,https://www.ratemyprofessors.com/professor/1367910
CSE340,Interaction Programming,Undergraduate Major,25au,Shapiro,Linda Shapiro,Computer Science,1.8,3.3,16,18.1818,ambiguous,https://www.ratemyprofessors.com/professor/1367910
CSE340,Interaction Programming,Undergraduate Major,25sp,Bricker,Lauren Bricker,Computer Science,1.9,3.9,34,20.5882,unique,https://www.ratemyprofessors.com/professor/2367994
CSE340,Interaction Programming,Undergraduate Major,26sp,Wolman,Tal Wolman,Computer Science,3.6,4.2,12,50.0,unique,https://www.ratemyprofessors.com/professor/2773076
CSE341,Programming Languages,Undergraduate Major,00au,Tanimoto,Steve Tanimoto,Computer Science,2.1,3.6,52,32.3529,unique,https://www.ratemyprofessors.com/professor/1221897
CSE341,Programming Languages,Undergraduate Major,00sp,Borning,Alan Borning,Computer Science,3.9,2.1,9,-1.0,unique,https://www.ratemyprofessors.com/professor/514712
CSE341,Programming Languages,Undergraduate Major,00wi,Tanimoto,Steve Tanimoto,Computer Science,2.1,3.6,52,32.3529,unique,https://www.ratemyprofessors.com/professor/1221897
CSE341,Programming Languages,Undergraduate Major,01sp,Chambers,,,,,,,not_found,
CSE341,Programming Languages,Undergraduate Major,01wi,Hartline,,,,,,,not_found,
CSE341,Programming Languages,Undergraduate Major,02au,Tanimoto,Steve Tanimoto,Computer Science,2.1,3.6,52,32.3529,unique,https://www.ratemyprofessors.com/professor/1221897
CSE341,Programming Languages,Undergraduate Major,02sp,Borning,Alan Borning,Computer Science,3.9,2.1,9,-1.0,unique,https://www.ratemyprofessors.com/professor/514712
CSE341,Programming Languages,Undergraduate Major,02wi,Dugan,,,,,,,not_found,
CSE341,Programming Languages,Undergraduate Major,03au,Tanimoto,Steve Tanimoto,Computer Science,2.1,3.6,52,32.3529,unique,https://www.ratemyprofessors.com/professor/1221897
CSE341,Programming Languages,Undergraduate Major,03sp,Tanimoto,Steve Tanimoto,Computer Science,2.1,3.6,52,32.3529,unique,https://www.ratemyprofessors.com/professor/1221897
CSE341,Programming Languages,Undergraduate Major,03wi,Borning,Alan Borning,Computer Science,3.9,2.1,9,-1.0,unique,https://www.ratemyprofessors.com/professor/514712
CSE341,Programming Languages,Undergraduate Major,04au,Grossman,Daniel Grossman,Computer Engineering,4.5,2.8,31,90.0,unique,https://www.ratemyprofessors.com/professor/1519085
